Timestamp,Conductivity,NO3,Temp,Turbidity,Dayofweek,Month
2017-07-26 19:00:00,16724.4,0.023,22.6,5.17,2,7
2017-07-26 20:00:00,43492.0,0.023,22.6,26.37,2,7
2017-07-26 21:00:00,49880.5,0.023,22.6,13.36,2,7
2017-07-26 22:00:00,52345.1,0.023,22.6,19.6,2,7
2017-07-26 23:00:00,52454.7,0.023,22.6,16.29,2,7
2017-07-27 00:00:00,52509.3,0.023,22.6,13.01,3,7
2017-07-27 01:00:00,52306.9,0.023,22.6,9.95,3,7
2017-07-27 02:00:00,49711.1,0.023,22.6,5.13,3,7
2017-07-27 03:00:00,40740.3,0.023,22.6,5.74,3,7
2017-07-27 04:00:00,34580.3,0.023,22.6,5.47,3,7
2017-07-27 05:00:00,27866.8,0.023,22.6,7.04,3,7
2017-07-27 06:00:00,21791.8,0.023,22.6,6.51,3,7
2017-07-27 07:00:00,18179.8,0.023,22.6,3.45,3,7
2017-07-27 08:00:00,18860.2,0.023,22.6,6.08,3,7
2017-07-27 09:00:00,26458.8,0.023,22.6,7.02,3,7
2017-07-27 10:00:00,32828.9,0.023,22.6,5.14,3,7
2017-07-27 11:00:00,30977.7,0.023,22.6,5.46,3,7
2017-07-27 12:00:00,25768.6,0.023,22.6,5.12,3,7
2017-07-27 13:00:00,30772.3,0.023,22.6,4.41,3,7
2017-07-27 14:00:00,31459.0,0.023,22.6,3.65,3,7
2017-07-27 15:00:00,21831.1,0.023,22.6,4.37,3,7
2017-07-27 16:00:00,19470.6,0.023,22.6,3.09,3,7
2017-07-27 17:00:00,16633.9,0.023,22.6,5.22,3,7
2017-07-27 18:00:00,12833.6,0.023,22.6,11.1,3,7
2017-07-27 19:00:00,10563.0,0.023,22.6,3.69,3,7
2017-07-27 20:00:00,17380.2,0.023,22.6,4.89,3,7
2017-07-27 21:00:00,38394.5,0.023,22.6,5.77,3,7
2017-07-27 22:00:00,51318.2,0.023,22.6,20.42,3,7
2017-07-27 23:00:00,52138.7,0.023,22.6,25.74,3,7
2017-07-28 00:00:00,51796.3,0.023,22.6,15.95,4,7
2017-07-28 01:00:00,51758.1,0.023,22.6,11.68,4,7
2017-07-28 02:00:00,52054.6,0.023,22.6,7.51,4,7
2017-07-28 03:00:00,39011.6,0.023,22.6,6.37,4,7
2017-07-28 04:00:00,32019.9,0.023,22.6,6.88,4,7
2017-07-28 05:00:00,25662.5,0.023,22.6,4.45,4,7
2017-07-28 06:00:00,20950.5,0.023,22.6,3.76,4,7
2017-07-28 07:00:00,18621.5,0.023,22.6,4.56,4,7
2017-07-28 08:00:00,15890.1,0.023,22.6,2.93,4,7
2017-07-28 09:00:00,15003.3,0.023,22.6,3.89,4,7
2017-07-28 10:00:00,15699.8,0.023,22.6,4.73,4,7
2017-07-28 11:00:00,16274.6,0.023,22.6,5.09,4,7
2017-07-28 12:00:00,17775.4,0.023,22.6,7.14,4,7
2017-07-28 13:00:00,32821.6,0.023,22.6,5.05,4,7
2017-07-28 14:00:00,29093.9,0.023,22.6,4.41,4,7
2017-07-28 15:00:00,22039.5,0.023,22.6,3.73,4,7
2017-07-28 16:00:00,22822.6,0.023,22.6,5.39,4,7
2017-07-28 17:00:00,19212.4,0.023,22.6,4.13,4,7
2017-07-28 18:00:00,13297.9,0.023,22.6,4.25,4,7
2017-07-28 19:00:00,10468.9,0.023,22.6,3.11,4,7
2017-07-28 20:00:00,9285.31,0.023,22.6,3.36,4,7
2017-07-28 21:00:00,8540.86,0.023,22.6,3.08,4,7
2017-07-28 22:00:00,16046.5,0.023,22.6,3.28,4,7
2017-07-28 23:00:00,51124.3,0.023,22.6,10.3,4,7
2017-07-29 00:00:00,52056.3,0.023,22.6,12.45,5,7
2017-07-29 01:00:00,52161.2,0.023,22.6,11.67,5,7
2017-07-29 02:00:00,48185.5,0.023,22.6,5.75,5,7
2017-07-29 03:00:00,40884.5,0.023,22.6,4.15,5,7
2017-07-29 04:00:00,40874.2,0.023,22.6,6.07,5,7
2017-07-29 05:00:00,21526.8,0.023,22.6,3.13,5,7
2017-07-29 06:00:00,18934.9,0.023,22.6,4.19,5,7
2017-07-29 07:00:00,18719.8,0.023,22.6,3.02,5,7
2017-07-29 08:00:00,17463.7,0.023,22.6,3.24,5,7
2017-07-29 09:00:00,14586.9,0.023,22.6,4.97,5,7
2017-07-29 10:00:00,13116.2,0.023,22.6,2.83,5,7
2017-07-29 11:00:00,12311.5,0.023,22.6,3.65,5,7
2017-07-29 12:00:00,12533.7,0.023,22.6,4.05,5,7
2017-07-29 13:00:00,12744.5,0.023,22.6,3.64,5,7
2017-07-29 14:00:00,22471.3,0.023,22.6,3.71,5,7
2017-07-29 15:00:00,39641.6,0.023,22.6,4.84,5,7
2017-07-29 16:00:00,30734.8,0.023,22.6,3.19,5,7
2017-07-29 17:00:00,33596.8,0.023,22.6,3.34,5,7
2017-07-29 18:00:00,23985.1,0.023,22.6,2.83,5,7
2017-07-29 19:00:00,15996.2,0.023,22.6,3.15,5,7
2017-07-29 20:00:00,12077.5,0.023,22.6,2.71,5,7
2017-07-29 21:00:00,13512.9,0.023,22.6,3.05,5,7
2017-07-29 22:00:00,9082.96,0.023,22.6,2.75,5,7
2017-07-29 23:00:00,17294.9,0.023,22.6,8.15,5,7
2017-07-30 00:00:00,42228.2,0.023,22.6,3.61,6,7
2017-07-30 01:00:00,46269.0,0.023,22.6,4.94,6,7
2017-07-30 02:00:00,44088.9,0.023,22.6,3.65,6,7
2017-07-30 03:00:00,47199.3,0.023,22.6,3.93,6,7
2017-07-30 04:00:00,45947.5,0.023,22.6,2.77,6,7
2017-07-30 05:00:00,36559.3,0.023,22.6,2.49,6,7
2017-07-30 06:00:00,19132.3,0.023,22.6,3.06,6,7
2017-07-30 07:00:00,18435.8,0.023,22.6,3.38,6,7
2017-07-30 08:00:00,19668.3,0.023,22.6,3.88,6,7
2017-07-30 09:00:00,19787.3,0.023,22.6,5.11,6,7
2017-07-30 10:00:00,14577.1,0.023,22.6,5.37,6,7
2017-07-30 11:00:00,14365.8,0.023,22.6,4.29,6,7
2017-07-30 12:00:00,12624.8,0.023,22.6,5.43,6,7
2017-07-30 13:00:00,17406.2,0.023,22.6,3.6,6,7
2017-07-30 14:00:00,27793.6,0.023,22.6,5.01,6,7
2017-07-30 15:00:00,48694.4,0.023,22.6,3.65,6,7
2017-07-30 16:00:00,50766.3,0.023,22.6,4.62,6,7
2017-07-30 17:00:00,45749.9,0.023,22.6,6.18,6,7
2017-07-30 18:00:00,47181.2,0.023,22.6,3.89,6,7
2017-07-30 19:00:00,35284.4,0.023,22.6,4.26,6,7
2017-07-30 20:00:00,23445.3,0.023,22.6,2.41,6,7
2017-07-30 21:00:00,18781.9,0.023,22.6,2.93,6,7
2017-07-30 22:00:00,16280.7,0.023,22.6,2.74,6,7
2017-07-30 23:00:00,16038.8,0.023,22.6,2.41,6,7
2017-07-31 00:00:00,12935.8,0.023,22.6,2.3,0,7
2017-07-31 01:00:00,15179.3,0.023,22.6,2.86,0,7
2017-07-31 02:00:00,49348.8,0.023,22.6,4.57,0,7
2017-07-31 03:00:00,43519.6,0.023,22.6,4.75,0,7
2017-07-31 04:00:00,47157.8,0.023,22.6,3.51,0,7
2017-07-31 05:00:00,48277.8,0.023,22.6,4.64,0,7
2017-07-31 06:00:00,47601.2,0.023,22.6,4.88,0,7
2017-07-31 07:00:00,19599.1,0.023,22.6,3.38,0,7
2017-07-31 08:00:00,22390.5,0.023,22.6,2.3,0,7
2017-07-31 09:00:00,19997.0,0.023,22.6,2.71,0,7
2017-07-31 10:00:00,19980.1,0.023,22.6,3.35,0,7
2017-07-31 11:00:00,15830.8,0.023,22.6,5.1,0,7
2017-07-31 12:00:00,14799.3,0.023,22.6,4.47,0,7
2017-07-31 13:00:00,14793.3,0.023,22.6,5.87,0,7
2017-07-31 14:00:00,18910.0,0.023,22.6,4.09,0,7
2017-07-31 15:00:00,50099.9,0.023,22.6,8.43,0,7
2017-07-31 16:00:00,51255.2,0.023,22.6,4.34,0,7
2017-07-31 17:00:00,51988.9,0.023,22.6,5.67,0,7
2017-07-31 18:00:00,51994.6,0.023,22.6,6.14,0,7
2017-07-31 19:00:00,47741.3,0.023,22.6,3.26,0,7
2017-07-31 20:00:00,41207.1,0.023,22.6,7.83,0,7
2017-07-31 21:00:00,32491.8,0.023,22.6,3.28,0,7
2017-07-31 22:00:00,27741.8,0.023,22.6,2.75,0,7
2017-07-31 23:00:00,24353.6,0.023,22.6,2.9,0,7
2017-08-01 00:00:00,20745.4,0.023,22.6,2.56,1,8
2017-08-01 01:00:00,16566.2,0.023,22.6,2.56,1,8
2017-08-01 02:00:00,18487.3,0.023,22.6,3.13,1,8
2017-08-01 03:00:00,24194.4,0.023,22.6,3.94,1,8
2017-08-01 04:00:00,44087.3,0.023,22.6,4.03,1,8
2017-08-01 05:00:00,42560.5,0.023,22.6,3.41,1,8
2017-08-01 06:00:00,39532.4,0.023,22.6,3.88,1,8
2017-08-01 07:00:00,28665.5,0.023,22.6,2.51,1,8
2017-08-01 08:00:00,20904.1,0.023,22.6,2.33,1,8
2017-08-01 09:00:00,22646.2,0.023,22.6,4.29,1,8
2017-08-01 10:00:00,18873.4,0.023,22.6,3.28,1,8
2017-08-01 11:00:00,18108.0,0.023,22.6,5.89,1,8
2017-08-01 12:00:00,16692.8,0.023,22.6,2.94,1,8
2017-08-01 13:00:00,15897.5,0.023,22.6,8.14,1,8
2017-08-01 14:00:00,18187.3,0.023,22.6,5.0,1,8
2017-08-01 15:00:00,46367.3,0.023,22.6,10.36,1,8
2017-08-01 16:00:00,49466.9,0.023,22.6,10.29,1,8
2017-08-01 17:00:00,51203.3,0.023,22.6,7.23,1,8
2017-08-01 18:00:00,51956.9,0.023,22.6,10.06,1,8
2017-08-01 19:00:00,49764.0,0.023,22.6,6.03,1,8
2017-08-01 20:00:00,50687.9,0.023,22.6,3.7,1,8
2017-08-01 21:00:00,42232.7,0.023,22.6,11.56,1,8
2017-08-01 22:00:00,36643.7,0.023,22.6,5.89,1,8
2017-08-01 23:00:00,28152.8,0.023,22.6,4.15,1,8
2017-08-02 00:00:00,25101.1,0.023,22.6,3.07,2,8
2017-08-02 01:00:00,21593.1,0.023,22.6,2.47,2,8
2017-08-02 02:00:00,19513.2,0.023,22.6,2.42,2,8
2017-08-02 03:00:00,19945.0,0.023,22.6,2.57,2,8
2017-08-02 04:00:00,44236.7,0.023,22.6,2.98,2,8
2017-08-02 05:00:00,49228.2,0.023,22.6,4.08,2,8
2017-08-02 06:00:00,43487.4,0.023,22.6,5.2,2,8
2017-08-02 07:00:00,47321.4,0.023,22.6,4.23,2,8
2017-08-02 08:00:00,32911.9,0.023,22.6,2.85,2,8
2017-08-02 09:00:00,27010.7,0.023,22.6,2.78,2,8
2017-08-02 10:00:00,22538.6,0.023,22.6,3.72,2,8
2017-08-02 11:00:00,21042.3,0.023,22.6,13.22,2,8
2017-08-02 12:00:00,19124.0,0.023,22.6,5.21,2,8
2017-08-02 13:00:00,15352.0,0.023,22.6,4.99,2,8
2017-08-02 14:00:00,18616.6,0.023,22.6,8.32,2,8
2017-08-02 15:00:00,41737.3,0.023,22.6,10.56,2,8
2017-08-02 16:00:00,49498.7,0.023,22.6,10.43,2,8
2017-08-02 17:00:00,52205.8,0.023,22.6,11.29,2,8
2017-08-02 18:00:00,52442.5,0.023,22.6,13.1,2,8
2017-08-02 19:00:00,52080.9,0.023,22.6,6.07,2,8
2017-08-02 20:00:00,52174.9,0.023,22.6,4.27,2,8
2017-08-02 21:00:00,51395.4,0.023,22.6,2.87,2,8
2017-08-02 22:00:00,40684.6,0.023,22.6,5.16,2,8
2017-08-02 23:00:00,31520.2,0.023,22.6,4.1,2,8
2017-08-03 00:00:00,28985.7,0.023,22.6,3.05,3,8
2017-08-03 01:00:00,24073.0,0.023,22.6,3.59,3,8
2017-08-03 02:00:00,21678.6,0.023,22.6,3.44,3,8
2017-08-03 03:00:00,21733.9,0.023,22.6,3.09,3,8
2017-08-03 04:00:00,38421.1,0.023,22.6,3.58,3,8
2017-08-03 05:00:00,49281.2,0.023,22.6,7.66,3,8
2017-08-03 06:00:00,47964.7,0.023,22.6,6.68,3,8
2017-08-03 07:00:00,34724.9,0.023,22.6,3.94,3,8
2017-08-03 08:00:00,39070.6,0.023,22.6,4.39,3,8
2017-08-03 09:00:00,27259.1,0.023,22.6,3.23,3,8
2017-08-03 10:00:00,25137.0,0.023,22.6,3.54,3,8
2017-08-03 11:00:00,22676.6,0.023,22.6,3.65,3,8
2017-08-03 12:00:00,19244.5,0.023,22.6,5.11,3,8
2017-08-03 13:00:00,15766.7,0.023,22.6,3.82,3,8
2017-08-03 14:00:00,15944.2,0.023,22.6,5.44,3,8
2017-08-03 15:00:00,27181.6,0.023,22.6,7.31,3,8
2017-08-03 16:00:00,44018.2,0.023,22.6,10.22,3,8
2017-08-03 17:00:00,50560.6,0.023,22.6,8.67,3,8
2017-08-03 18:00:00,52057.0,0.023,22.6,10.4,3,8
2017-08-03 19:00:00,50892.2,0.023,22.6,6.6,3,8
2017-08-03 20:00:00,51640.0,0.023,22.6,4.54,3,8
2017-08-03 21:00:00,51527.8,0.023,22.6,3.62,3,8
2017-08-03 22:00:00,44667.6,0.023,22.6,4.24,3,8
2017-08-03 23:00:00,36249.9,0.023,22.6,3.13,3,8
2017-08-04 00:00:00,30954.2,0.023,22.6,3.13,4,8
2017-08-04 01:00:00,27379.8,0.023,22.6,2.77,4,8
2017-08-04 02:00:00,21527.9,0.023,22.6,3.19,4,8
2017-08-04 03:00:00,22017.0,0.023,22.6,3.65,4,8
2017-08-04 04:00:00,27099.2,0.023,22.6,3.58,4,8
2017-08-04 05:00:00,37943.3,0.023,22.6,70.31,4,8
2017-08-04 06:00:00,47876.8,0.023,22.6,4.83,4,8
2017-08-04 07:00:00,38005.4,0.023,22.6,4.75,4,8
2017-08-04 08:00:00,41598.3,0.023,22.6,3.78,4,8
2017-08-04 09:00:00,34790.9,0.023,22.6,3.38,4,8
2017-08-04 10:00:00,30705.9,0.023,22.6,6.47,4,8
2017-08-04 11:00:00,25734.0,0.023,22.6,3.57,4,8
2017-08-04 12:00:00,20766.3,0.023,22.6,4.27,4,8
2017-08-04 13:00:00,16822.7,0.023,22.6,10.55,4,8
2017-08-04 14:00:00,12266.3,0.023,22.6,34.9,4,8
2017-08-04 15:00:00,17634.1,0.023,22.6,7.37,4,8
2017-08-04 16:00:00,44998.2,0.023,22.6,22.51,4,8
2017-08-04 17:00:00,49851.8,0.023,22.6,6.41,4,8
2017-08-04 18:00:00,51496.8,0.023,22.6,4.72,4,8
2017-08-04 19:00:00,51819.1,0.023,22.6,6.22,4,8
2017-08-04 20:00:00,52187.3,0.023,22.6,4.22,4,8
2017-08-04 21:00:00,52198.6,0.023,22.6,3.17,4,8
2017-08-04 22:00:00,50596.1,0.023,22.6,3.38,4,8
2017-08-04 23:00:00,41232.2,0.023,22.6,2.49,4,8
2017-08-05 00:00:00,36299.6,0.023,22.6,2.41,5,8
2017-08-05 01:00:00,30756.4,0.023,22.6,2.68,5,8
2017-08-05 02:00:00,23256.1,0.023,22.6,3.1,5,8
2017-08-05 03:00:00,20788.3,0.023,22.6,4.13,5,8
2017-08-05 04:00:00,30082.2,0.023,22.6,5.38,5,8
2017-08-05 05:00:00,27123.5,0.023,22.6,5.7,5,8
2017-08-05 06:00:00,50481.3,0.023,22.6,9.71,5,8
2017-08-05 07:00:00,45328.5,0.023,22.6,11.76,5,8
2017-08-05 08:00:00,35485.2,0.023,22.6,5.28,5,8
2017-08-05 09:00:00,40470.9,0.023,22.6,6.38,5,8
2017-08-05 10:00:00,32475.1,0.023,22.6,3.97,5,8
2017-08-05 11:00:00,27173.3,0.023,22.6,3.6,5,8
2017-08-05 12:00:00,22111.9,0.023,22.6,6.0,5,8
2017-08-05 13:00:00,17478.9,0.023,22.6,37.32,5,8
2017-08-05 14:00:00,12138.4,0.023,22.6,3.91,5,8
2017-08-05 15:00:00,16429.8,0.023,22.6,10.15,5,8
2017-08-05 16:00:00,30123.8,0.023,22.6,14.3,5,8
2017-08-05 17:00:00,46399.3,0.023,22.6,19.5,5,8
2017-08-05 18:00:00,50787.3,0.023,22.6,3.24,5,8
2017-08-05 19:00:00,51692.1,0.023,22.6,2.35,5,8
2017-08-05 20:00:00,51867.5,0.023,22.6,2.51,5,8
2017-08-05 21:00:00,51428.9,0.023,22.6,2.28,5,8
2017-08-05 22:00:00,50205.8,0.023,22.6,2.01,5,8
2017-08-05 23:00:00,46073.6,0.023,22.6,2.21,5,8
2017-08-06 00:00:00,39083.2,0.023,22.6,2.59,6,8
2017-08-06 01:00:00,30870.1,0.023,22.6,2.78,6,8
2017-08-06 02:00:00,25281.9,0.023,22.6,2.57,6,8
2017-08-06 03:00:00,19985.4,0.023,22.6,3.75,6,8
2017-08-06 04:00:00,23715.8,0.023,22.6,5.82,6,8
2017-08-06 05:00:00,31405.2,0.023,22.6,3.94,6,8
2017-08-06 06:00:00,36894.6,0.023,22.6,4.99,6,8
2017-08-06 07:00:00,44827.8,0.023,22.6,3.32,6,8
2017-08-06 08:00:00,37073.1,0.023,22.6,6.76,6,8
2017-08-06 09:00:00,43275.2,0.023,22.6,4.35,6,8
2017-08-06 10:00:00,31924.5,0.023,22.6,5.52,6,8
2017-08-06 11:00:00,27775.8,0.023,22.6,4.41,6,8
2017-08-06 12:00:00,21694.6,0.023,22.6,4.28,6,8
2017-08-06 13:00:00,82.51,0.023,22.6,2.82,6,8
2017-08-06 14:00:00,81.94,0.023,22.6,2.44,6,8
2017-08-06 15:00:00,9710.54,0.023,22.6,8.74,6,8
2017-08-06 16:00:00,17572.4,0.023,22.6,7.72,6,8
2017-08-06 17:00:00,46880.9,0.023,22.6,8.11,6,8
2017-08-06 18:00:00,50287.6,0.023,22.6,4.85,6,8
2017-08-06 19:00:00,49617.5,0.023,22.6,3.36,6,8
2017-08-06 20:00:00,50778.5,0.023,22.6,3.43,6,8
2017-08-06 21:00:00,50835.3,0.023,22.6,3.11,6,8
2017-08-06 22:00:00,49236.7,0.023,22.6,2.39,6,8
2017-08-06 23:00:00,46324.7,0.023,22.6,2.19,6,8
2017-08-07 00:00:00,38529.5,0.023,22.6,2.43,0,8
2017-08-07 01:00:00,35266.6,0.023,22.6,2.59,0,8
2017-08-07 02:00:00,27934.1,0.023,22.6,2.78,0,8
2017-08-07 03:00:00,20469.2,0.023,22.6,9.22,0,8
2017-08-07 04:00:00,20346.3,0.023,22.6,4.24,0,8
2017-08-07 05:00:00,31722.5,0.023,22.6,6.21,0,8
2017-08-07 06:00:00,44108.1,0.023,22.6,5.09,0,8
2017-08-07 07:00:00,44603.8,0.023,22.6,9.07,0,8
2017-08-07 08:00:00,42198.2,0.023,22.6,3.44,0,8
2017-08-07 09:00:00,44439.3,0.023,22.6,3.76,0,8
2017-08-07 10:00:00,37930.3,0.023,22.6,2.38,0,8
2017-08-07 11:00:00,33435.8,0.023,22.6,2.29,0,8
2017-08-07 12:00:00,26223.9,0.023,22.6,11.13,0,8
2017-08-07 13:00:00,19181.1,0.023,22.6,30.94,0,8
2017-08-07 14:00:00,79.13,0.023,22.6,2.87,0,8
2017-08-07 15:00:00,9485.85,0.023,22.6,4.64,0,8
2017-08-07 16:00:00,14967.2,0.023,22.6,6.37,0,8
2017-08-07 17:00:00,35742.2,0.023,22.6,67.69,0,8
2017-08-07 18:00:00,46047.1,0.023,22.6,4.43,0,8
2017-08-07 19:00:00,49186.8,0.023,22.6,3.62,0,8
2017-08-07 20:00:00,49776.2,0.023,22.6,5.48,0,8
2017-08-07 21:00:00,50466.0,0.023,22.6,2.61,0,8
2017-08-07 22:00:00,49947.7,0.023,22.6,2.43,0,8
2017-08-07 23:00:00,47886.6,0.023,22.6,3.35,0,8
2017-08-08 00:00:00,41142.2,0.023,22.6,2.51,1,8
2017-08-08 01:00:00,36170.6,0.023,22.6,2.67,1,8
2017-08-08 02:00:00,25982.3,0.023,22.6,2.81,1,8
2017-08-08 03:00:00,21836.7,0.023,22.6,3.59,1,8
2017-08-08 04:00:00,17898.6,0.023,22.6,3.7,1,8
2017-08-08 05:00:00,25786.0,0.023,22.6,6.47,1,8
2017-08-08 06:00:00,28054.1,0.023,22.6,4.64,1,8
2017-08-08 07:00:00,50873.3,0.023,22.6,2.54,1,8
2017-08-08 08:00:00,51271.6,0.023,22.6,4.87,1,8
2017-08-08 09:00:00,42491.4,0.023,22.6,3.73,1,8
2017-08-08 10:00:00,50794.8,0.023,22.6,3.5,1,8
2017-08-08 11:00:00,35454.3,0.023,22.6,3.99,1,8
2017-08-08 12:00:00,30750.9,0.023,22.6,3.08,1,8
2017-08-08 13:00:00,23692.3,0.023,22.6,8.99,1,8
2017-08-08 14:00:00,17865.3,0.023,22.6,18.33,1,8
2017-08-08 15:00:00,12969.7,0.023,22.6,14.0,1,8
2017-08-08 16:00:00,9765.1,0.023,22.6,6.9,1,8
2017-08-08 17:00:00,21155.5,0.023,22.6,11.84,1,8
2017-08-08 18:00:00,47065.9,0.023,22.6,10.22,1,8
2017-08-08 19:00:00,50521.6,0.023,22.6,8.7,1,8
2017-08-08 20:00:00,52036.0,0.023,22.6,6.4,1,8
2017-08-08 21:00:00,52526.3,0.023,22.6,8.42,1,8
2017-08-08 22:00:00,52627.5,0.023,22.6,4.57,1,8
2017-08-08 23:00:00,51613.0,0.023,22.6,2.97,1,8
2017-08-09 00:00:00,47324.6,0.023,22.6,2.77,2,8
2017-08-09 01:00:00,37777.7,0.023,22.6,2.75,2,8
2017-08-09 02:00:00,33913.2,0.023,22.6,5.27,2,8
2017-08-09 03:00:00,27090.6,0.023,22.6,3.01,2,8
2017-08-09 04:00:00,19734.1,0.023,22.6,3.78,2,8
2017-08-09 05:00:00,21815.8,0.023,22.6,4.16,2,8
2017-08-09 06:00:00,29995.9,0.023,22.6,6.52,2,8
2017-08-09 07:00:00,41047.8,0.023,22.6,3.33,2,8
2017-08-09 08:00:00,51441.1,0.023,22.6,6.0,2,8
2017-08-09 09:00:00,51348.6,0.023,22.6,7.0,2,8
2017-08-09 10:00:00,49422.4,0.023,22.6,4.46,2,8
2017-08-09 11:00:00,44082.5,0.023,22.6,2.69,2,8
2017-08-09 12:00:00,35054.6,0.023,22.6,2.67,2,8
2017-08-09 13:00:00,27500.9,0.023,22.6,3.24,2,8
2017-08-09 14:00:00,21963.4,0.023,22.6,11.23,2,8
2017-08-09 15:00:00,17658.4,0.023,22.6,9.15,2,8
2017-08-09 16:00:00,11740.4,0.023,22.6,3.7,2,8
2017-08-09 17:00:00,16708.9,0.023,22.6,7.35,2,8
2017-08-09 18:00:00,43544.8,0.023,22.6,11.22,2,8
2017-08-09 19:00:00,49425.5,0.023,22.6,9.67,2,8
2017-08-09 20:00:00,53056.7,0.023,22.6,11.54,2,8
2017-08-09 21:00:00,53139.9,0.023,22.6,8.97,2,8
2017-08-09 22:00:00,53060.1,0.023,22.6,6.9,2,8
2017-08-09 23:00:00,53014.3,0.023,22.6,5.8,2,8
2017-08-10 00:00:00,52070.9,0.023,22.6,4.81,3,8
2017-08-10 01:00:00,44350.0,0.023,22.6,3.38,3,8
2017-08-10 02:00:00,38520.4,0.023,22.6,3.12,3,8
2017-08-10 03:00:00,29516.7,0.023,22.6,3.61,3,8
2017-08-10 04:00:00,25601.8,0.023,22.6,4.17,3,8
2017-08-10 05:00:00,20779.0,0.023,22.6,3.29,3,8
2017-08-10 06:00:00,27596.3,0.023,22.6,12.9,3,8
2017-08-10 07:00:00,38950.7,0.023,22.6,8.37,3,8
2017-08-10 08:00:00,47291.0,0.023,22.6,7.62,3,8
2017-08-10 09:00:00,46723.2,0.023,22.6,4.68,3,8
2017-08-10 10:00:00,37496.8,0.023,22.6,4.58,3,8
2017-08-10 11:00:00,47711.0,0.023,22.6,4.84,3,8
2017-08-10 12:00:00,37032.5,0.023,22.6,2.82,3,8
2017-08-10 13:00:00,29437.0,0.023,22.6,4.59,3,8
2017-08-10 14:00:00,26959.9,0.023,22.6,7.37,3,8
2017-08-10 15:00:00,20316.3,0.023,22.6,5.06,3,8
2017-08-10 16:00:00,16004.1,0.023,22.6,3.15,3,8
2017-08-10 17:00:00,15660.3,0.023,22.6,4.87,3,8
2017-08-10 18:00:00,21391.5,0.023,22.6,4.88,3,8
2017-08-10 19:00:00,40433.3,0.023,22.6,6.88,3,8
2017-08-10 20:00:00,47624.3,0.023,22.6,5.6,3,8
2017-08-10 21:00:00,51024.6,0.023,22.6,5.83,3,8
2017-08-10 22:00:00,51294.7,0.023,22.6,3.52,3,8
2017-08-10 23:00:00,51157.0,0.023,22.6,4.14,3,8
2017-08-11 00:00:00,50511.2,0.023,22.6,3.48,4,8
2017-08-11 01:00:00,44455.8,0.023,22.6,2.03,4,8
2017-08-11 02:00:00,37144.9,0.023,22.6,4.82,4,8
2017-08-11 03:00:00,30965.7,0.023,22.6,4.46,4,8
2017-08-11 04:00:00,25739.6,0.023,22.6,2.58,4,8
2017-08-11 05:00:00,20392.7,0.023,22.6,3.06,4,8
2017-08-11 06:00:00,18700.4,0.023,22.6,4.82,4,8
2017-08-11 07:00:00,30142.3,0.023,22.6,3.99,4,8
2017-08-11 08:00:00,27861.9,0.023,22.6,3.58,4,8
2017-08-11 09:00:00,49719.7,0.023,22.6,4.36,4,8
2017-08-11 10:00:00,47496.9,0.023,22.6,3.42,4,8
2017-08-11 11:00:00,32341.8,0.023,22.6,2.78,4,8
2017-08-11 12:00:00,,0.023,22.6,3.63,4,8
2017-08-11 13:00:00,33313.7,0.023,22.6,4.48,4,8
2017-08-11 14:00:00,,0.023,22.6,3.8500000000000005,4,8
2017-08-11 15:00:00,23365.6,0.023,22.6,3.22,4,8
2017-08-11 16:00:00,,0.023,22.6,3.18,4,8
2017-08-11 17:00:00,14282.0,0.023,22.6,3.14,4,8
2017-08-11 18:00:00,,0.023,22.6,5.994999999999999,4,8
2017-08-11 19:00:00,43335.3,0.023,22.6,8.85,4,8
2017-08-11 20:00:00,,0.023,22.6,7.359999999999999,4,8
2017-08-11 21:00:00,50277.4,0.023,22.6,5.87,4,8
2017-08-11 22:00:00,,0.023,22.6,5.225,4,8
2017-08-11 23:00:00,50759.9,0.023,22.6,4.58,4,8
2017-08-12 00:00:00,,0.023,22.6,3.55,5,8
2017-08-12 01:00:00,49980.1,0.023,22.6,2.52,5,8
2017-08-12 02:00:00,,0.023,22.6,3.425,5,8
2017-08-12 03:00:00,30207.1,0.023,22.6,4.33,5,8
2017-08-12 04:00:00,,0.023,22.6,3.95,5,8
2017-08-12 05:00:00,22858.6,0.023,22.6,3.57,5,8
2017-08-12 06:00:00,,0.023,22.6,3.33,5,8
2017-08-12 07:00:00,18494.3,0.023,22.6,3.09,5,8
2017-08-12 08:00:00,,0.023,22.6,3.455,5,8
2017-08-12 09:00:00,34049.1,0.023,22.6,3.82,5,8
2017-08-12 10:00:00,,0.023,22.6,3.3449999999999998,5,8
2017-08-12 11:00:00,39222.1,0.023,22.6,2.87,5,8
2017-08-12 12:00:00,,0.023,22.6,3.205,5,8
2017-08-12 13:00:00,44605.0,0.023,22.6,3.54,5,8
2017-08-12 14:00:00,,0.023,22.6,3.365,5,8
2017-08-12 15:00:00,24394.4,0.023,22.6,3.19,5,8
2017-08-12 16:00:00,,0.023,22.6,3.115,5,8
2017-08-12 17:00:00,16909.4,0.023,22.6,3.04,5,8
2017-08-12 18:00:00,,0.023,22.6,4.484999999999999,5,8
2017-08-12 19:00:00,14790.6,0.023,22.6,5.93,5,8
2017-08-12 20:00:00,,0.023,22.6,5.545,5,8
2017-08-12 21:00:00,50489.0,0.023,22.6,5.16,5,8
2017-08-12 22:00:00,,0.023,22.6,6.38,5,8
